Stilling id,Registrert dato,Yrke grovgruppe,Setning,Pros. Setning,Kategori
9521823,2017-02-02,Kontorarbeid,gjennomføre anskaffelser i henhold til lov og forskrifter om offentlige anskaffelser ,"['gjennomfør', 'anskaff', 'henhold', 'lov', 'forskrift', 'offent', 'anskaff']",0
9515028,2017-01-19,Kontorarbeid,Søknadsfrist februar ,"['søknadsfrist', 'febru']",0
9515028,2017-01-19,Kontorarbeid,Alle som søker stillingen må søke elektronisk via rekrutteringsportalen Jobbnorge ,"['all', 'søk', 'stilling', 'må', 'søk', 'elektronisk', 'via', 'rekrutteringsportal', 'jobbnorg']",0
9515028,2017-01-19,Kontorarbeid,på tlf ,['tlf'],0
9515028,2017-01-19,Kontorarbeid,Ved spørsmål om stillingene kontakt ,"['spørsmål', 'stilling', 'kontakt']",0
9515028,2017-01-19,Kontorarbeid,no ,[],0
9515028,2017-01-19,Kontorarbeid,dfo ,['dfo'],0
9515028,2017-01-19,Kontorarbeid,For nærmere informasjon om DFØ henvises det til vår hjemmeside www ,"['nærmer', 'informasjon', 'dfø', 'henvis', 'hjemmesid', 'www']",0
9515028,2017-01-19,Kontorarbeid,a at vi om nødvendig vil legge forholdene til rette for personer med nedsatt funksjonsevne ,"['a', 'nødvend', 'legg', 'forhold', 'rett', 'person', 'nedsatt', 'funksjonsevn']",0
9515028,2017-01-19,Kontorarbeid,I dette ligger bl ,"['dett', 'ligg', 'bl']",0
9515028,2017-01-19,Kontorarbeid,virksomhet ,['virksom'],0
9515028,2017-01-19,Kontorarbeid,DFØ er en IA ,"['dfø', 'ia']",0
9515028,2017-01-19,Kontorarbeid,DFØ legger vekt på mangfold vi oppfordrer derfor alle til å søke jobb uten hensyn til alder kjønn funksjonsevne nasjonal eller etnisk bakgrunn ,"['dfø', 'legg', 'vekt', 'mangfold', 'oppfordr', 'derfor', 'all', 'søk', 'jobb', 'hensyn', 'ald', 'kjønn', 'funksjonsevn', 'nasjonal', 'ell', 'etnisk', 'bakgrunn']",0
9515028,2017-01-19,Kontorarbeid,Ved ansettelse er det måneders prøvetid ,"['ansett', 'måned', 'prøvetid']",0
9515028,2017-01-19,Kontorarbeid,DFØ har gode ordninger for videreutdanning kurs og opplæring ,"['dfø', 'god', 'ordning', 'videreutdanning', 'kur', 'opplæring']",0
9515028,2017-01-19,Kontorarbeid,Vi har fleksitidsordning med sommertid betalt overtid og medlemskap i Statens pensjonskasse ,"['fleksitidsordning', 'sommertid', 'betalt', 'overtid', 'medlemskap', 'stat', 'pensjonskass']",0
9515028,2017-01-19,Kontorarbeid,og medarbeidertilfredshetsundersøkelser ,['medarbeidertilfredshetsundersøk'],0
9515028,2017-01-19,Kontorarbeid,DFØ er en organisasjon i utvikling og som oppnår meget gode resultater både i kundetilfredshets ,"['dfø', 'organisasjon', 'utvikling', 'oppnår', 'god', 'resultat', 'båd', 'kundetilfredsh']",0
9515028,2017-01-19,Kontorarbeid,ønskelig med forståelse for elektronisk handelsformat EHF ,"['ønsk', 'forstå', 'elektronisk', 'handelsformat', 'ehf']",0
9515028,2017-01-19,Kontorarbeid,Regnskapstjenestene leveres ved bruk av Agresso og ,"['regnskapstjenest', 'lever', 'bruk', 'agresso']",0
9515028,2017-01-19,Kontorarbeid,Basware ,['baswar'],0
9515028,2017-01-19,Kontorarbeid,Vi benytter i dag systemene ,"['benytt', 'dag', 'system']",0
9515028,2017-01-19,Kontorarbeid,og ,[],0
9515028,2017-01-19,Kontorarbeid,For behandling av faktura benyttes fakturabehandlingssystemet ,"['behandling', 'faktur', 'benytt', 'fakturabehandlingssystem']",0
9515028,2017-01-19,Kontorarbeid,Se annonsen og søk på stillingen www ,"['se', 'annons', 'søk', 'stilling', 'www']",0
9515028,2017-01-19,Kontorarbeid,og Basware ,['baswar'],0
9515028,2017-01-19,Kontorarbeid,Personlig egnethet vil bli vektlagt ,"['person', 'egnet', 'vektlagt']",0
9515028,2017-01-19,Kontorarbeid,Vi tilbyr ,['tilbyr'],0
9515028,2017-01-19,Kontorarbeid,Stillingene plasseres ut fra kvalifikasjoner i stillingskode konsulent med lønnsplassering mellom og kroner pr år ,"['stilling', 'plasser', 'kvalifikasjon', 'stillingskod', 'konsulent', 'lønnsplassering', 'kron', 'pr', 'år']",0
9515028,2017-01-19,Kontorarbeid,For spesielt kvalifiserte søkere kan høyere avlønning vurderes ,"['spesielt', 'kvalifiser', 'søker', 'høyer', 'avlønning', 'vurder']",0
9515028,2017-01-19,Kontorarbeid,Fra lønnen trekkes prosent til ,"['lønn', 'trekk', 'prosent']",0
9515028,2017-01-19,Kontorarbeid,DFØ holder til i flotte lokaler i gate i Trondheim sentrum hvor det jobber ca medarbeidere ,"['dfø', 'hold', 'flott', 'lokal', 'gat', 'trondheim', 'sentrum', 'jobb', 'ca', 'medarbeider']",0
9515028,2017-01-19,Kontorarbeid,Personlige egenskaper ,"['person', 'egenskap']",0
9515028,2017-01-19,Kontorarbeid,ønskelig med forståelse for regnskap ,"['ønsk', 'forstå', 'regnskap']",0
9515028,2017-01-19,Kontorarbeid,jobbnorge ,['jobbnorg'],0
9689745,2017-12-18,Kontorarbeid,er det ledig en fast stilling som kultur ,"['led', 'fast', 'stilling', 'kultur']",0
9663179,2017-11-02,Kontorarbeid,Vil du vite mer om oss ,"['vit', 'mer']",0
9663179,2017-11-02,Kontorarbeid,Du er spent på våre fantastiske hotellkjeder og du har energi mot og begeistring så det holder ,"['spent', 'fantastisk', 'hotellkjed', 'energi', 'begeistring', 'hold']",0
9663179,2017-11-02,Kontorarbeid, ansatte ,['ansatt'],0
9663179,2017-11-02,Kontorarbeid,Du tror du vil passe inn i vårt mangfold blant ,"['tror', 'pass', 'vårt', 'mangfold', 'blant']",0
9663179,2017-11-02,Kontorarbeid,Du ser muligheter på våre destinasjoner ,"['ser', 'mul', 'destinasjon']",0
9663179,2017-11-02,Kontorarbeid,Det er en grunn til at det er akkurat du som ønsker å jobbe i ,"['grunn', 'akkurat', 'ønsk', 'jobb']",0
9689745,2017-12-18,Kontorarbeid,For elektronisk søknadsskjema ,"['elektronisk', 'søknadsskjem']",0
9689745,2017-12-18,Kontorarbeid,nr ,['nr'],0
9689745,2017-12-18,Kontorarbeid,Ref ,['ref'],0
9689745,2017-12-18,Kontorarbeid,Nøkkelinformasjon ,['nøkkelinformasjon'],0
9689745,2017-12-18,Kontorarbeid, Avdelingsleder ,['avdelingsled'],0
